Original_Order,handle,Progress
2085,19338,N
2086,19339,N
2087,19340,N
2088,19341,N
2089,19342,N
2090,19343,N
2091,19344,N
2092,19345,N
2093,19346,N
2094,19347,N
2096,19349,N
2097,19350,N
2098,19351,N
2099,19352,N
2100,19353,N
2102,19355,N
2103,19356,N
2104,19357,N
2105,19358,N
2106,19359,N
2107,19360,N
2108,19361,N
2109,19362,N
2110,19363,N
2112,19365,N
2113,19366,N
2114,19367,N
2115,19368,N
2116,19369,N
2117,19370,N
2118,19371,N
2119,19372,N
2120,19373,N
2121,19374,N
2122,19375,N
2123,19376,N
2124,19377,N
2125,19378,N
2127,19380,N
2129,19382,N
2130,19383,N
2132,19385,N
2133,19386,N
2134,19387,N
2135,19388,N
2136,19389,N
2137,19390,N
2138,19391,N
2139,19392,N
2140,19393,N
2141,19394,N
2142,19395,N
2143,19396,N
2144,19397,N
2145,19398,N
2146,19399,N
2147,19400,N
2148,19401,N
2149,19402,N
2150,19403,N
2151,19404,N
2152,19405,N
2153,19406,N
2154,19407,N
2155,19408,N
2156,19409,N
2157,19410,N
2159,19412,N
2160,19413,N
2161,19414,N
2162,19415,N
2163,19416,N
2164,19417,N
2165,19418,N
2166,19419,N
2167,19420,N
2168,19421,N
2169,19422,N
2170,19423,N
2171,19424,N
2172,19425,N
2173,19426,N
2174,19427,N
2175,19428,N
2176,19429,N
2177,19430,N
2178,19431,N
2179,19432,N
2181,19434,N
2182,19435,N
2183,19436,N
2184,19437,N
2185,19438,N
2186,19439,N
2187,19440,N
2188,19441,N
2189,19442,N
2190,19443,N
2191,19444,N
2192,19445,N
2193,19446,N
2194,19447,N
2195,19448,N
2197,19450,N
2198,19451,N
2199,19452,N
2200,19453,N
2201,19454,N
2202,19455,N
2203,19456,N
2204,19457,N
2205,19458,N
2207,19460,N
2208,19461,N
2209,19462,N
2210,19463,N
2212,19465,N
2213,19466,N
2214,19467,N
2215,19468,N
2216,19469,N
2217,19470,N
2218,19471,N
2219,19472,N
2221,19474,N
2223,19476,N
2224,19477,N
2225,19478,N
2226,19479,N
2227,19480,N
2229,19482,N
2230,19483,N
2231,19484,N
2232,19485,N
2233,19486,N
2234,19487,N
2236,19489,N
2237,19490,N
2238,19491,N
2239,19492,N
2240,19493,N
2241,19494,N
2242,19495,N
2243,19496,N
2244,19497,N
2245,19498,N
2246,19499,N
2247,19500,N
2249,19502,N
2250,19503,N
2251,19504,N
2252,19505,N
2253,19506,N
2254,19507,N
2255,19508,N
2256,19509,N
2257,19510,N
2258,19511,N
2259,19512,N
2260,19513,N
2261,19514,N
2262,19515,N
2263,19516,N
2264,19517,N
2265,19518,N
2266,19519,N
2267,19520,N
2268,19521,N
2269,19522,N
2270,19523,N
2271,19524,N
2272,19525,N
2274,19527,N
2276,19529,N
2277,19530,N
2278,19531,N
2279,19532,N
2280,19533,N
2281,19534,N
2282,19535,N
2283,19536,N
2284,19537,N
2286,19539,N
2287,19540,N
2288,19541,N
2289,19542,N
2290,19543,N
2291,19544,N
2292,19545,N
2293,19546,N
2294,19547,N
2295,19548,N
2296,19549,N
2297,19550,N
2298,19551,N
2299,19552,N
2300,19553,N
2301,19554,N
2302,19555,N
2303,19556,N
2304,19557,N
2306,19559,N
2307,19560,N
2308,19561,N
2309,19562,N
2310,19563,N
2311,19564,N
2312,19565,N
2313,19566,N
2315,19568,N
2316,19569,N
2317,19570,N
2318,19571,N
2319,19572,N
2320,19573,N
2321,19574,N
2322,19575,N
2323,19576,N
2326,19579,N
2327,19580,N
2330,19583,N
2333,19586,N
2334,19587,N
2335,19588,N
2336,19589,N
2337,19590,N
2338,19591,N
2339,19592,N
2340,19593,N
2341,19594,N
2342,19595,N
2343,19596,N
2344,19597,N
2345,19598,N
2347,19600,N
2349,19602,N
2350,19603,N
2352,19605,N
2354,19607,N
2355,19608,N
2356,19609,N
2357,19610,N
2359,19612,N
2360,19613,N
2361,19614,N
2362,19615,N
2363,19616,N
2364,19617,N
2365,19618,N
2366,19619,N
2367,19620,N
2368,19621,N
2369,19622,N
2370,19623,N
2371,19624,N
2372,19625,N
2373,19626,N
2374,19627,N
2376,19629,N
2377,19630,N
2378,19631,N
2379,19632,N
2380,19633,N
2381,19634,N
2382,19635,N
2383,19636,N
2384,19637,N
2385,19638,N
2386,19639,N
2387,19640,N
2388,19641,N
2389,19642,N
2390,19643,N
2391,19644,N
2392,19645,N
2393,19646,N
2394,19647,N
2396,19649,N
