Original_Order,handle,Progress
39696,87321,N
39697,87322,N
39698,87323,N
39699,87324,N
39700,87325,N
39701,87326,N
39702,87327,N
39703,87328,N
39704,87329,N
39705,87330,N
39706,87331,N
39708,87333,N
39709,87334,N
39710,87335,N
39711,87336,N
39712,87337,N
39714,87339,N
39715,87340,N
39716,87341,N
39717,87342,N
39718,87343,N
39720,87345,N
39721,87346,N
39722,87347,N
39723,87348,N
39724,87349,N
39725,87350,N
39726,87351,N
39727,87352,N
39728,87353,N
39729,87354,N
39730,87355,N
39731,87356,N
39732,87357,N
39733,87358,N
39734,87359,N
39735,87360,N
39736,87361,N
39737,87362,N
39738,87363,N
39739,87364,N
39740,87365,N
39741,87366,N
39742,87367,N
39743,87368,N
39744,87369,N
39745,87370,N
39747,87372,N
39749,87374,N
39750,87375,N
39751,87376,N
39752,87377,N
39754,87379,N
39755,87380,N
39756,87381,N
39758,87383,N
39760,87385,N
39762,87387,N
39765,87390,N
39766,87391,N
39768,87393,N
39769,87394,N
39772,87397,N
39773,87398,N
39776,87401,N
39780,87405,N
39781,87406,N
39782,87407,N
39783,87408,N
39784,87409,N
39785,87410,N
39786,87411,N
39787,87412,N
39788,87413,N
39789,87414,N
39790,87415,N
39791,87416,N
39793,87418,N
39794,87419,N
39795,87420,N
39796,87421,N
39799,87424,N
39800,87425,N
39801,87426,N
39803,87428,N
39804,87429,N
39805,87430,N
39807,87432,N
39808,87433,N
39810,87435,N
39811,87436,N
39812,87437,N
39814,87439,N
39815,87440,N
39816,87441,N
39817,87442,N
39818,87443,N
39819,87444,N
39820,87445,N
39821,87446,N
39822,87447,N
39823,87448,N
39824,87449,N
39825,87450,N
39827,87452,N
39828,87453,N
39829,87454,N
39830,87455,N
39831,87456,N
39832,87457,N
39833,87458,N
39834,87459,N
39835,87460,N
39837,87462,N
39838,87463,N
39840,87465,N
39841,87466,N
39843,87468,N
39844,87469,N
39845,87470,N
39846,87471,N
39847,87472,N
39848,87473,N
39849,87474,N
39850,87475,N
39851,87476,N
39852,87477,N
39853,87478,N
39854,87479,N
39855,87480,N
39856,87481,N
39857,87482,N
39858,87483,N
39859,87484,N
39860,87485,N
39861,87486,N
39862,87487,N
39863,87488,N
39865,87490,N
39866,87491,N
39867,87492,N
39868,87493,N
39869,87494,N
39870,87495,N
